content_id,author,body,target_lat,target_long,language,is_recommendable
1501,Kellyann Beurich,approach,15.63981,43.556329999999996,Bulgarian,1
1502,Savina Ramsted,knowledge base,43.2937769,17.0215239,Punjabi,0
1503,Ellerey Hardway,Public-key,43.494573700000004,5.8978018,Fijian,1
1504,Viki Sandiford,Upgradable,53.58340079999999,-6.1349155,Estonian,0
1505,Latrena Muino,flexibility,7.01806,124.18056000000001,Hungarian,1
1506,Charil MacHoste,Stand-alone,-23.2248099,-47.4882762,Azeri,1
1507,Ellerey Fradgley,concept,35.0552848,137.0128051,Albanian,0
1508,Mignon Peetermann,dedicated,9.338682,123.291063,Papiamento,1
1509,Giacopo Allred,Cross-platform,53.286578000000006,36.590475899999994,Quechua,0
1510,Dedra Hearthfield,pricing structure,-6.4712737,110.81710819999999,Kashmiri,1
1511,Tricia Innocenti,function,29.894971999999996,121.53805700000001,Māori,0
1512,Natalya Newcomb,firmware,46.861913200000004,42.1175494,Albanian,0
1513,Annabella Ching,Focused,32.2342478,-111.00339840000002,Oriya,0
1514,Myrtia Montier,framework,53.1121503,48.4211315,Quechua,0
1515,Allen Tolle,encompassing,7.100005099999999,4.841693599999999,Montenegrin,0
1516,Carmon Harnes,demand-driven,16.783695,106.9830865,Chinese,0
1517,Rinaldo Bugg,Graphic Interface,-5.0077012000000005,122.5019655,Lao,0
1518,Barbette Hatchell,Switchable,50.182326399999994,19.2871769,Greek,1
1519,Giulia Guilloneau,Multi-layered,-15.787440599999998,35.030814,Romanian,0
1520,Ramona Annion,Future-proofed,49.039076,2.074954,Kazakh,1
1521,Nolly Darnbrough,capacity,35.3170344,70.8744255,Romanian,0
1522,Biddie Applegate,object-oriented,30.554713899999996,-84.0801613,Polish,1
1523,Winonah Dennistoun,orchestration,23.2675871,-106.38309040000001,Haitian Creole,1
1524,Sanford Brechin,motivating,34.8660113,135.1517895,Filipino,1
1525,Orazio Witheridge,user-facing,50.23507070000001,38.0596975,Croatian,1
1526,Dacy Clavey,Future-proofed,-19.8502345,-47.3706554,Lao,0
1527,Pinchas Tellenbach,Pre-emptive,51.3870782,28.8660119,German,0
1528,Devonna Wordley,Focused,49.9609687,13.970642100000001,Bosnian,1
1529,Jorie Ponten,web-enabled,58.760833,59.55500010000001,Catalan,0
1530,Sterne Tomes,Profound,14.024307,35.3685679,Kannada,0
1531,Nicholas Leagas,conglomeration,7.4576765,-2.5842062,Icelandic,1
1532,Lane Cunnah,foreground,49.0965676,-117.71173,Indonesian,1
1533,Lexy Fullilove,Stand-alone,39.8286146,69.53208240000001,Northern Sotho,0
1534,Nikkie Hacking,Centralized,33.833797,35.544145,Marathi,1
1535,Lammond Ivanilov,Re-engineered,-22.433332999999998,26.416666999999997,Afrikaans,0
1536,Kristyn Scyone,Assimilated,39.974179,116.293727,Albanian,1
1537,Wendy Boeter,Devolved,15.3947065,105.17268159999999,Malagasy,1
1538,Madelena Hugueville,Front-line,60.615204799999994,15.6527231,Polish,1
1539,Eli Hollow,coherent,26.850355199999996,90.960716,Burmese,1
1540,Gallagher Sigward,portal,47.0203676,-68.1435063,Lithuanian,0
1541,Sibby Ashpole,24 hour,47.01628839999999,-68.14299940000001,Chinese,1
1542,Bridie Leyshon,reciprocal,-7.55,111.28333300000001,Irish Gaelic,0
1543,Arte Von Helmholtz,Open-architected,-6.906714,-78.25705,Gujarati,1
1544,Winnie Coston,zero tolerance,45.2379183,38.9712949,Bulgarian,0
1545,Holly Kemmey,access,13.821187099999998,-60.9001934,Danish,0
1546,Rena Somerbell,systematic,50.6283477,18.7971435,Belarusian,1
1547,Devlen Rapley,homogeneous,47.648627000000005,35.658694200000006,Bengali,1
1548,Danna Waterfield,Versatile,42.284605,125.744735,Moldovan,0
1549,Decca McAreavey,Enhanced,22.872654999999998,113.268583,Romanian,0
1550,Starr Cornils,responsive,15.868716000000001,120.39201159999999,Bislama,1
1551,Zackariah Pilsbury,function,12.013045,124.815974,Catalan,0
1552,Freddi Doulton,task-force,41.2008182,-7.8020355,Assamese,0
1553,Tome Coonihan,leading edge,-18.326937100000002,29.916227600000003,Dutch,1
1554,Janek Buckleigh,Open-source,27.2391407,108.9329091,Hiri Motu,0
1555,Rickard Tofanelli,Self-enabling,57.14666999999999,33.10753,Bulgarian,0
1556,Sondra Lambie,bottom-line,43.16975789999999,45.3686414,Norwegian,0
1557,Kylila Hawthorn,Multi-tiered,-0.677334,34.779603,Armenian,0
1558,Samantha Giral,Centralized,18.903520999999998,110.47764199999999,Norwegian,0
1559,Basile Camilleri,cohesive,27.951331,92.009188,Czech,1
1560,Oran Sambells,Seamless,-32.2331548,-53.0866941,Swati,0
1561,Avis Fantin,maximized,55.6842625,37.8548295,Hiri Motu,1
1562,Dana Tweede,Balanced,-7.161244099999999,108.16955039999999,Zulu,0
1563,Margareta Layne,core,4.733779,-74.2627569,Greek,0
1564,Yevette Vasey,Programmable,30.999115399999997,-9.675904,Montenegrin,1
1565,Jade Whear,asynchronous,40.807399,44.4970268,Armenian,1
1566,Damiano Melvin,Visionary,8.797145,-75.698571,Romanian,1
1567,Jannelle Cruddas,heuristic,-20.7430332,-46.6096926,Malagasy,0
1568,Esmeralda Tuerena,budgetary management,-7.3804443,108.01985570000001,Lao,1
1569,Fred Burtwhistle,analyzing,60.41974449999999,25.565248399999998,Zulu,1
1570,Zebedee Chalcot,actuating,34.728584000000005,112.132488,Georgian,1
1571,Lynnett Buckeridge,array,18.714928,110.40181399999999,Luxembourgish,0
1572,Fields Dummer,upward-trending,-0.1634664,35.59313970000001,Arabic,0
1573,Minnie Creer,flexibility,56.578971200000005,85.1026739,Swahili,0
1574,Stern Arkil,Inverse,53.1294318,87.4792556,Punjabi,0
1575,Carla O'Gorman,human-resource,34.9520642,118.3410867,Tetum,0
1576,Diarmid Trevaskiss,encryption,54.8,24.45,New Zealand Sign Language,0
1577,Gabey Gentiry,forecast,50.830564700000004,33.8815261,Danish,0
1578,Elroy Landell,grid-enabled,13.5920158,122.320801,Maltese,1
1579,Tris Fishpool,architecture,-20.4413004,-63.279822499999995,Sotho,1
1580,Andree Bourdice,Customizable,22.654032,110.18122,Montenegrin,0
1581,Rhody Beauman,Team-oriented,-27.011390000000002,-49.5483671,Spanish,1
1582,Benedetto Francisco,Function-based,12.2015729,99.94570429999999,Icelandic,1
1583,Richmond Alstead,Multi-layered,-16.4708895,46.7164256,Czech,1
1584,Neille Nathan,moratorium,49.7917105,18.344273899999997,Lao,0
1585,Evangelia Demageard,Open-source,2.9370409,98.611191,Telugu,0
1586,Lucilia Stoad,Open-source,-7.5511508,111.65476890000001,Somali,0
1587,Mathian Chazette,capacity,31.733822200000002,118.8719394,Macedonian,0
1588,Winston Gutowska,attitude,63.839604,-22.410284,Hebrew,0
1589,Milicent Billion,non-volatile,12.507789500000001,-86.90355109999999,Persian,1
1590,Molli Stean,workforce,41.8977003,12.509727400000001,Kashmiri,0
1591,Osbourn Robbey,process improvement,40.298004600000006,43.765332,Italian,0
1592,Sephira Weaving,Integrated,-4.2450638,-42.2925342,French,1
1593,Essa Keppe,attitude,30.857151,120.18583799999999,Swahili,1
1594,Allan Kinnerk,contingency,25.7232439,-100.36713890000001,Hebrew,0
1595,Lise Povah,responsive,43.933411,116.086032,Zulu,0
1596,Linoel Antoszewski,Enterprise-wide,14.478311900000001,121.0331004,Irish Gaelic,0
1597,Yetty Hubbucks,human-resource,37.499972,105.19690200000001,Persian,1
1598,Nelie Dupree,protocol,48.635472899999996,38.637393700000004,Swedish,0
1599,Hal Ege,installation,4.6096768,101.1064003,Sotho,0
1600,Cyndie Troppmann,Synergistic,53.28741529999999,-6.3660863,Dutch,1
1601,Philippe Oleksinski,Graphic Interface,42.3242187,59.1818543,Tswana,1
1602,Bud Brik,Business-focused,21.9588282,96.0891032,Georgian,0
1603,Vanna Dale,implementation,52.59285229999999,21.458395,German,1
1604,Catrina Crocket,methodology,-6.782710400000001,108.51960279999999,Swati,0
1605,Christal Scutchin,knowledge user,32.667571,119.00481599999999,Zulu,0
1606,Ave Hoyes,Pre-emptive,7.1809842,7.9797218999999995,Gagauz,0
1607,Bogart Noon,Stand-alone,59.852990000000005,30.245977000000003,Bulgarian,1
1608,Tova Birrel,complexity,48.0386685,-2.9231898,Romanian,1
1609,Kacy Cranham,Front-line,14.5316764,120.9983837,Tajik,1
1610,Gracia Boxall,well-modulated,7.196659599999999,35.4288797,Marathi,0
1611,Emmanuel Barwell,Implemented,35.883899,139.52336609999998,Zulu,1
1612,Evaleen Gherardi,holistic,-8.011038300000001,112.6109257,Lao,0
1613,Anitra Matej,orchestration,-9.7390437,119.8699493,Danish,0
1614,Galven Rosin,model,40.3984011,-8.7050402,Lao,1
1615,Sydney Frankcomb,Managed,56.939642799999994,37.3590646,Quechua,1
1616,Glynda Else,heuristic,27.556685700000003,107.0336505,Aymara,1
1617,Mehetabel Whyte,function,30.2382492,49.706454799999996,Haitian Creole,1
1618,Jenelle O'Rowane,protocol,10.4675987,-68.5575062,Tswana,0
1619,Cassandre Pugh,implementation,39.635490000000004,112.109567,New Zealand Sign Language,1
1620,Griffy Ablett,Visionary,38.707638,-9.197834,Hiri Motu,0
1621,Pegeen Pettiford,moratorium,39.029567,117.66108200000001,Quechua,1
1622,Vonny Mangeot,user-facing,45.4744072,39.8789122,Swahili,0
1623,Lauralee Espinosa,zero administration,53.9804128,27.667028600000002,German,0
1624,Hayward Durand,access,48.8505771,2.4273906000000003,Bislama,1
1625,Yardley Whimp,moderator,17.6143085,99.19552900000001,Kyrgyz,1
1626,Bert Ritelli,background,50.5089112,26.2566443,Bosnian,0
1627,Slade Dalmon,24 hour,14.5458392,121.00448829999999,Greek,0
1628,Claudina Adaway,object-oriented,51.5574609,20.864019100000004,Korean,1
1629,Genvieve Cammocke,multi-state,13.8135951,100.42279920000001,Croatian,1
1630,Donnamarie Freeland,Phased,6.8080933,125.19345120000001,Belarusian,1
1631,Damian Greeve,challenge,-6.989907700000001,110.40982369999999,Georgian,1
1632,Gustave Napoleone,composite,9.7031412,10.1941399,Maltese,0
1633,Dane Dodridge,Cross-platform,30.918919,110.49438500000001,Pashto,1
1634,Nancee Piddlehinton,time-frame,30.63963,114.38553799999998,Zulu,1
1635,Dermot Tulloch,flexibility,53.340959,83.777896,Kyrgyz,0
1636,Tamqrah Prandoni,upward-trending,13.924129999999998,44.1459167,Somali,0
1637,Berny Meatcher,service-desk,31.812301399999996,34.777019200000005,Montenegrin,0
1638,Elaina Featherstonhaugh,website,28.650071999999998,121.261886,Sotho,1
1639,Sybilla Bartleman,initiative,-4.307390799999999,104.78126540000001,French,0
1640,Con Alywen,collaboration,31.961703200000002,119.57384029999999,Yiddish,0
1641,Darcee Lytlle,Horizontal,37.449896200000005,24.9353935,Hindi,1
1642,Vanni Lundy,static,50.188406,18.598769,Korean,0
1643,Sindee Sworder,ability,7.514621000000001,151.96711969999998,Armenian,0
1644,Ruthie Joskowicz,matrix,38.422456200000006,48.8687149,Dhivehi,0
1645,Sonni Alleburton,content-based,41.236675,69.3413913,Tetum,1
1646,Kerstin Delve,Optimized,48.849397499999995,2.4751086,Tamil,1
1647,Archaimbaud Vicary,multi-state,49.1809643,13.5548562,Indonesian,0
1648,Clio Vaun,stable,36.097577,114.39239199999999,Marathi,1
1649,Dyna Greenhouse,Up-sized,37.355469,120.434071,Ndebele,1
1650,Brigg Hebard,productivity,16.7315698,104.07690240000001,French,1
1651,Nataline Petrovic,productivity,53.0210495,27.554013,Estonian,0
1652,Ibbie Cristofari,website,-2.6832706,134.56902250000002,Indonesian,0
1653,Malorie Kellie,monitoring,11.9913493,108.9383377,Burmese,0
1654,Terencio Tomasini,architecture,22.912687,115.29789299999999,Malagasy,0
1655,Stephanus Geibel,hierarchy,-7.620317,112.3695412,Lithuanian,1
1656,Dani Keeton,instruction set,-12.777294699999999,-38.9211273,French,0
1657,Denys Campany,5th generation,25.274373999999998,118.03386299999998,Dutch,0
1658,Duff Theze,toolset,-21.6493783,-41.745717,Georgian,0
1659,Hyman Causton,upward-trending,-21.0156896,-48.7794089,Dzongkha,0
1660,Hayyim Barnewelle,Future-proofed,-7.627247200000001,114.0369075,Italian,1
1661,Stacia Lillicrap,Programmable,35.2,112.16666670000001,Armenian,1
1662,Yevette Henricsson,dynamic,30.910965,114.82703799999999,Swahili,0
1663,Anthe Farmery,Object-based,0.4994734,101.4095405,Bulgarian,0
1664,Murvyn Hadgkiss,Phased,24.8805556,102.47527779999999,Marathi,0
1665,Cleveland Saer,Team-oriented,3.3262879,99.1566855,German,0
1666,Anabella Abrahamoff,orchestration,41.150963899999994,-7.973700200000001,Czech,1
1667,Percival Kohrt,Synergized,42.057517,24.547953500000002,Spanish,0
1668,Marti Stammer,software,34.8475775,127.3416,Bengali,0
1669,Corene Tanzer,Mandatory,39.0392193,125.7625241,Spanish,1
1670,Gherardo Firbank,Integrated,23.021478,113.121435,Greek,1
1671,Cully Petrosian,productivity,55.783269999999995,-118.83606999999999,Italian,1
1672,Manya Edyson,multi-state,13.4817182,-86.4920736,Dutch,0
1673,Ryon Lowres,array,-34.593720899999994,-58.5035787,Latvian,1
1674,Miles Hatherell,Extended,12.7854969,45.01865479999999,Amharic,1
1675,Lexy Phair,neural-net,50.0897141,8.271907,Somali,0
1676,Ernesta Blackler,Balanced,50.3649126,23.7519532,Assamese,0
1677,Cloe Sugar,real-time,5.1079431,8.178930099999999,Armenian,0
1678,Georgianna Lacroutz,Multi-lateral,17.251011399999996,-88.75902009999999,Bislama,0
1679,Kristoforo Coster,emulation,-2.8429632999999996,33.081714399999996,Punjabi,1
1680,Wallie Quarrie,Balanced,44.999311299999995,19.9820405,Georgian,0
1681,Tove Manion,bifurcated,45.2544588,5.704399700000001,New Zealand Sign Language,1
1682,Justen Adolphine,encoding,22.615932,112.63448600000001,Kurdish,0
1683,Eulalie McVane,Decentralized,30.7361622,72.66618670000001,Dzongkha,1
1684,Kristian Croxton,Face to face,59.391109,17.875248100000004,Tetum,0
1685,Cesya Worling,Inverse,-20.042178500000002,-47.7563994,Belarusian,1
1686,Ruprecht Stych,Synergistic,-7.355927,110.64221979999999,Hiri Motu,0
1687,Bria McMichael,interface,-2.4681008999999996,-66.1415263,Tswana,1
1688,Bili Tasseler,project,-9.483333,-77.866667,Tok Pisin,0
1689,Sharona Kleinerman,open architecture,13.039074000000001,123.36970829999999,Persian,0
1690,Richmond Cookman,attitude,56.730693,16.2984317,Bengali,1
1691,Ferdinande Kmiec,Object-based,39.949418,116.451187,Moldovan,0
1692,Reginauld Orgill,Persevering,33.5810958,71.4303404,Latvian,0
1693,Max Ibotson,Enterprise-wide,27.483293,120.562211,Kannada,1
1694,Sheeree Arney,paradigm,51.84045,39.941340000000004,Quechua,0
1695,Skylar Chaffe,Multi-tiered,55.66654820000001,12.556108,Northern Sotho,1
1696,Marylynne Grimestone,circuit,46.83182670000001,29.4620887,Finnish,1
1697,Sashenka Filppetti,Configurable,36.813546,118.055019,German,0
1698,Ber Farnall,open architecture,23.219932,102.835223,Zulu,1
1699,Laurice Ortet,bi-directional,59.3473789,18.097533399999996,Oriya,1
1700,Dorisa Hollyland,orchestration,4.583198599999999,114.22121740000001,Belarusian,1
1701,Fernando Jocic,Diverse,-15.163245800000002,19.1612478,West Frisian,1
1702,Nertie Minguet,monitoring,15.599720000000001,-91.44528000000001,Swahili,0
1703,Sean Humphries,contingency,-34.7791734,-55.2314448,Portuguese,0
1704,Briney Smoth,context-sensitive,58.610989000000004,24.503454100000003,Fijian,1
1705,Shurwood McMorran,Robust,-15.158624,-48.2802925,Māori,1
1706,Bobbi Clapp,Customizable,-12.9732026,40.517801399999996,Marathi,0
1707,Lamont Connold,solution-oriented,14.7342524,121.0702642,Dzongkha,1
1708,Thorsten Pashenkov,Progressive,5.83864,118.11695800000001,Dutch,1
1709,Kakalina Muffitt,bi-directional,35.193337299999996,102.50643290000001,Kazakh,1
1710,Antonino Tolman,capability,50.73928660000001,20.1476897,Bulgarian,0
1711,Jayme Nono,secured line,42.7123148,25.3328975,West Frisian,1
1712,Janeczka Flintoft,Customizable,23.5958633,120.28588459999999,Papiamento,0
1713,Leeland Hannond,national,35.025793,110.99810900000001,Aymara,1
1714,Collette Screase,directional,22.2092,113.29646699999999,Finnish,0
1715,Emmye Tompkiss,migration,50.94076,16.49474,Gagauz,1
1716,Isa Wallworke,methodology,44.985613,20.1568773,Maltese,0
1717,Mirna Applin,zero tolerance,32.181821,119.749094,Portuguese,0
1718,Darya Hymans,motivating,9.948601,99.0819914,Swedish,0
1719,Drucill Cogman,Face to face,24.564073,108.525769,Guaraní,1
1720,Shalne Steel,incremental,-5.7705839999999995,-79.313438,Italian,1
1721,Addy Bunton,Implemented,-21.532058600000003,-42.4528138,Fijian,0
1722,Sayer Brentnall,forecast,7.381530000000001,-73.91912099999999,Hiri Motu,0
1723,Spike Arpe,hub,-6.669221,106.0463837,New Zealand Sign Language,1
1724,Mellisent Mulford,forecast,16.272543099999996,107.9394761,Swati,1
1725,Brandi Ofield,object-oriented,14.4833291,-89.00239609999998,English,1
1726,Georgy Blaza,Future-proofed,-0.9342007999999999,100.3617345,Yiddish,1
1727,Sybila Behrend,multi-tasking,34.878483,113.27750400000001,Catalan,1
1728,Raynor MacCombe,Total,39.4598833,48.5509813,Danish,1
1729,Cordie Mattia,neural-net,10.2947384,123.95951640000001,Greek,0
1730,Corena Naerup,transitional,43.494573700000004,5.8978018,Burmese,1
1731,Frederique Gatrill,intermediate,45.559393,-73.907613,Finnish,1
1732,Jorrie Ducastel,multimedia,9.2478,124.7215982,French,0
1733,Dunn Sola,systemic,-45.8405005,-67.4686475,Kashmiri,1
1734,Jeddy Lissemore,Configurable,-9.9836173,124.44200729999999,Tamil,1
1735,Axel Kilalea,Enterprise-wide,38.5194,-9.0138,Filipino,1
1736,Prince Stoneley,Innovative,3.1523103999999997,101.7178316,Afrikaans,1
1737,Nan Gerardet,uniform,37.499972,105.19690200000001,Gujarati,0
1738,Dex Berthod,circuit,-7.2929068,107.26663959999999,Gagauz,0
1739,Robinia Cavnor,human-resource,63.0725838,14.823991,Danish,0
1740,Othella Pottell,matrix,49.660576500000005,14.426643799999999,Mongolian,1
1741,Onfroi Vasser,knowledge user,-6.2000052000000005,106.84492979999999,Hungarian,1
1742,Leon Di Maria,directional,-5.1291727,-67.18944880000001,English,0
1743,Leora Mattocks,focus group,7.084168400000001,38.6188955,Amharic,1
1744,Dion Bonsall,Diverse,19.6938888,-99.2591666,Hindi,1
1745,Delbert Kilduff,Distributed,39.197212,117.059698,Norwegian,1
1746,Torrie Normanvill,Diverse,26.480043,113.77863899999998,Haitian Creole,0
1747,Nicolle Branchet,moderator,41.523117,20.526623,Macedonian,0
1748,Robb Cussons,hybrid,34.0046888,36.211039899999996,Tswana,0
1749,Aime D'Elia,Grass-roots,22.948016,113.366904,Icelandic,0
1750,Sharron Volkes,Intuitive,24.820587,103.323844,German,1
1751,Boy O'Henehan,Innovative,43.0532801,17.6493431,Moldovan,1
1752,Hubie Spender,Upgradable,50.2577508,58.432675,Croatian,1
1753,Aloysius Crossgrove,Public-key,41.4204087,-8.3676461,Bengali,1
1754,John Pollins,monitoring,42.9786866,141.83521130000003,Icelandic,0
1755,Ingra Possa,Distributed,16.7646627,-93.1569465,Tetum,1
1756,Moria Kettel,function,-29.0303854,-51.2003761,Bengali,1
1757,Ilene Kendell,flexibility,31.364902,108.249509,Japanese,0
1758,Dorree Charrisson,Front-line,36.85373920000001,-76.26529090000001,English,1
1759,Barbabra Jewitt,5th generation,38.645300899999995,-7.7288378,Haitian Creole,1
1760,Andrea Salters,high-level,-23.8714093,-49.8024588,Azeri,0
1761,Fayth Farmiloe,24 hour,-25.407950399999997,-52.41347460000001,Japanese,1
1762,Mead Fawdrey,Ergonomic,44.351935,-87.8445954,Norwegian,1
1763,Kikelia Cordon,homogeneous,13.1317415,121.43511200000002,Estonian,0
1764,Rutledge Cowdrey,monitoring,34.728584000000005,112.132488,Malayalam,0
1765,Erskine Lideard,explicit,53.366735999999996,-6.3137550000000005,Bulgarian,1
1766,Anetta Skrine,solution-oriented,41.664757,123.34406200000001,Macedonian,0
1767,Doy Charley,Expanded,45.804626299999995,15.8749256,Macedonian,0
1768,Gareth Ibell,bifurcated,39.765701,118.412764,German,1
1769,Susanne Kenworth,Proactive,35.2019368,24.996407,Estonian,1
1770,Marlene Fensome,executive,30.3659761,50.7936301,Italian,0
1771,Cissiee Rohlfing,Profit-focused,42.0070624,24.441097199999998,Quechua,0
1772,Adey Oblein,Customizable,51.886237799999996,-8.482471400000001,Papiamento,0
1773,Pandora Pitkeathley,contextually-based,-6.81146,106.92568999999999,Swedish,1
1774,Naoma Records,mobile,41.143720200000004,-8.067761200000001,Moldovan,0
1775,Barny Warre,heuristic,-6.9535762000000005,108.8521777,Macedonian,0
1776,Roselia Francecione,Face to face,49.610186299999995,14.906333800000002,Luxembourgish,0
1777,Eddie Franzonetti,moderator,-6.2366306,106.7997862,Sotho,1
1778,Corney Houlton,Reduced,43.2916776,-0.3696612,Tswana,0
1779,Gasparo Dell Casa,next generation,15.483329999999999,48.43333,Bislama,1
1780,Nathaniel O'Reilly,well-modulated,-7.2194536,108.00450020000001,Hungarian,0
1781,Terese Leece,dedicated,25.6775595,-100.25969350000001,Sotho,0
1782,Kathe Campe,utilisation,52.696078500000006,21.3639876,Finnish,1
1783,Florinda Timewell,adapter,46.4979131,15.670211300000002,Kyrgyz,1
1784,Gearalt Tilsley,Profound,37.745185299999996,-25.5823865,Mongolian,1
1785,Jo-anne Hogben,data-warehouse,-7.806698,-77.71744079999999,Sotho,0
1786,Bastien Quilter,Reverse-engineered,36.650038,101.766228,Korean,1
1787,Dalis Abbotson,Polarised,48.584759399999996,-68.1942711,Bosnian,1
1788,Dyana Beatens,Re-engineered,17.9670882,104.0444828,Gujarati,1
1789,Alane Wisby,neural-net,41.5162209,-7.9927714000000005,Marathi,1
1790,Aile Redshaw,multi-tasking,-43.264331299999995,-65.3506508,Chinese,1
1791,Bendick Mangham,incremental,-31.460374100000003,-64.1959217,Thai,0
1792,Cristal Jentin,adapter,-10.190452699999998,123.6007574,Hebrew,1
1793,Sondra Pobjoy,Automated,53.085277399999995,82.3454181,Kashmiri,0
1794,Clark Feavearyear,Configurable,18.6861986,98.91935490000002,Maltese,1
1795,Claudetta Moorman,intangible,34.270691,99.19495699999999,Catalan,0
1796,Evonne Lydden,bifurcated,48.9086571,2.4532855,Fijian,1
1797,Noel Philippson,encompassing,16.0107976,120.1534815,Amharic,1
1798,Abner Agerskow,real-time,11.4894238,-3.5230919999999997,Yiddish,0
1799,Dione Scowen,real-time,38.8208757,-9.103043099999999,Sotho,0
1800,Evy Bummfrey,impactful,53.09173810000001,-8.221594099999999,Malay,0
1801,Clarke Willman,real-time,-8.3465933,115.5207358,Kazakh,0
1802,Halli Habbal,ability,59.401337899999994,17.9291325,Tetum,0
1803,Lynnett Wollen,concept,40.99259,21.4208548,Guaraní,0
1804,Amanda Beaven,3rd generation,-2.430223,114.88048529999999,Georgian,0
1805,Roldan Ridhole,6th generation,33.631238,113.645873,Polish,1
1806,Matilda Petrozzi,projection,38.4791344,23.4486395,Lao,0
1807,Alex Dyers,hub,35.202503,102.521807,Gujarati,0
1808,Abran Geraldez,firmware,-9.6612173,20.3904598,Latvian,1
1809,Bekki Sissland,Operative,-35.023433399999995,-63.5803937,Hindi,0
1810,Kylie Selbach,didactic,-6.958048799999999,107.5847246,Bislama,1
1811,Grethel Jeaycock,capacity,48.17527929999999,-1.7274798999999998,Armenian,1
1812,Kristofer Bamber,benchmark,55.68289870000001,12.578656800000001,Nepali,1
1813,Annie Northen,installation,30.025924,121.16611200000001,Montenegrin,1
1814,Nikoletta Moretto,Proactive,36.6919385,38.9511518,Portuguese,0
1815,Shauna Olphert,Graphic Interface,-6.6825,105.8573,Hungarian,1
1816,Ewen Budd,Ameliorated,34.995728,104.655337,Hebrew,1
1817,Othelia Leckenby,throughput,-1.5176836999999999,37.2634146,Malagasy,0
1818,Mile Gieraths,didactic,-7.459928,110.27275690000002,Bulgarian,0
1819,Prue Chevis,knowledge user,27.69417,109.73583,Nepali,0
1820,Sabra Bools,Self-enabling,-8.553113,122.01554909999999,Danish,1
1821,Allsun Petrolli,methodology,49.010909999999996,14.0000005,Portuguese,1
1822,Jen Shervington,adapter,6.9463216,1.1688978,Papiamento,0
1823,Ira Boyles,application,49.4136066,16.5814019,New Zealand Sign Language,1
1824,Bridie Fishburn,didactic,53.6094616,-6.1832154,Swati,1
1825,Carmel Kruschov,maximized,50.8866749,21.2296066,Nepali,1
1826,Ebonee Duffree,Reduced,-3.3851176,-57.7146588,Hungarian,1
1827,Teresita Ogborn,Intuitive,6.151442299999999,-5.9515399,Italian,1
1828,Kellen Reglar,24 hour,23.759956,116.15738700000001,West Frisian,1
1829,Raimundo Mandrier,attitude-oriented,48.7057309,2.2186743,Thai,1
1830,Audrey Grisbrook,Down-sized,24.663055,118.41315,Swahili,1
1831,Gustaf Luetchford,executive,-3.9257199000000003,29.9899512,Persian,1
1832,Dieter Durtnell,definition,48.8032212,17.0157272,Montenegrin,0
1833,Aili Dureden,website,28.555787,121.244605,Northern Sotho,0
1834,Juliane Oldaker,explicit,-7.4331,107.6462,Japanese,1
1835,Vikky Abrahm,Innovative,-38.977251,-67.826868,Assamese,1
1836,Kimbell Lanaway,system engine,-8.0503973,112.6794582,Marathi,1
1837,Rycca Marini,5th generation,30.39194,114.894843,Maltese,1
1838,Pepillo Lott,heuristic,-25.739469600000003,28.350888300000005,Lithuanian,1
1839,Jessalyn MacSweeney,approach,-13.77575,-73.4761429,Malay,0
1840,Cash Bunce,Future-proofed,56.718213,36.770859,Zulu,0
1841,Garvy Pebworth,optimizing,50.585206,3.3300918,Latvian,1
1842,Mina Ozelton,eco-centric,16.9846184,122.00475630000001,Telugu,1
1843,Iona Antyukhin,reciprocal,41.1769352,44.8345384,Hebrew,1
1844,Trixie Penrith,hybrid,27.991616999999998,114.38725600000001,Kyrgyz,1
1845,Etheline Crisp,content-based,13.6991663,123.5183334,Swahili,1
1846,Krissie Humbie,database,-19.4021302,46.9537969,Tsonga,1
1847,Denna Yglesia,Profound,-7.8533911,111.2994071,Icelandic,1
1848,Nannie Getty,capacity,49.1232748,16.714443900000003,Norwegian,1
1849,Paulita Bletsor,circuit,49.8575338,18.1508117,Zulu,1
1850,Basia Heatley,maximized,-8.3081,113.4586,Māori,0
1851,Patton MacCallester,heuristic,-7.2752365,106.98603840000001,Dzongkha,1
1852,Pat Karlik,Horizontal,49.2412468,30.098993,Italian,0
1853,Lillis Harrowing,Optional,-8.1356,113.3257,Albanian,1
1854,Giorgi Kuhndel,instruction set,-5.5844754,105.4771084,Irish Gaelic,0
1855,Jessee Gavini,open architecture,31.321187300000002,121.24780520000002,Danish,0
1856,Emmye Bison,mission-critical,6.1097207000000004,102.24620870000001,Malagasy,0
1857,Dallon Douch,budgetary management,-8.1392189,112.4455374,Haitian Creole,0
1858,Barde Marvin,database,57.9268439,16.5004384,Chinese,0
1859,Scarface Ridel,holistic,-7.2034104999999995,107.8773835,Guaraní,0
1860,Burton Perford,actuating,13.9051904,-89.5002027,Swedish,0
1861,Cort Talton,grid-enabled,30.661644399999997,114.307275,Afrikaans,0
1862,Tuck Iannini,Face to face,22.170437,111.79153899999999,Telugu,0
1863,Allistir Lile,implementation,-7.355927,110.64221979999999,Pashto,1
1864,Dulciana Klamp,leverage,38.714630299999996,-9.414533,Kyrgyz,0
1865,Helsa Pellatt,Devolved,49.42157529999999,16.697784,Latvian,1
1866,Rand Beaston,optimal,51.341066,21.063409,Indonesian,1
1867,Bradly Yeates,Vision-oriented,42.12215,60.06276,Punjabi,1
